date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:55:25	822549/822549	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:24%20GMT	https://www.classcentral.com/collection/ivy-league-moocs	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/collection/ivy-league-moocs.html	(from https://www.classcentral.com/)
20:55:25	153347/153347	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2020:11:44%20GMT	https://www.classcentral.com/report/best-free-online-courses-2021/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/best-free-online-courses-2021/index.html	(from https://www.classcentral.com/)
20:55:25	176699/176699	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2017:05:09%20GMT	https://www.classcentral.com/report/most-popular-courses-2022/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/most-popular-courses-2022/index.html	(from https://www.classcentral.com/)
20:55:25	178491/178491	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2020:10:59%20GMT	https://www.classcentral.com/report/100-most-popular-online-courses-2021/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/100-most-popular-online-courses-2021/index.html	(from https://www.classcentral.com/)
20:55:26	6215/6215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2004%20Jan%202023%2012:57:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d3af0d0d31cdbdc684a726b330a759f	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social5b92.jpg	(from https://www.classcentral.com/)
20:55:26	50744/50744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2008%20Mar%202023%2013:08:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-ivy-league-moocs-social.jpg?auto=format&h=420&ixlib=php-3.3.1&s=c49b305f32e1e971696b9852e3971c6b	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-ivy-league-moocs-social1fe9.jpg	(from https://www.classcentral.com/)
20:55:26	5751/5751	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2023:50:12%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=dbef6e5a11e80f652ab6a5ce5eb593b8	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-coursesd038.png	(from https://www.classcentral.com/)
20:55:27	510910/510910	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2022:05:31%20GMT	https://www.classcentral.com/report/coursera-free-online-courses/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/coursera-free-online-courses/index.html	(from https://www.classcentral.com/)
20:55:27	96645/96645	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2022:53:01%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-coursera-free-courses.png?auto=format&h=420&ixlib=php-3.3.1&s=9044610de77ddba19697f770dd2531c7	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-coursera-free-courses08e8.png	(from https://www.classcentral.com/)
20:55:27	412824/412824	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2020:05:10%20GMT	https://www.classcentral.com/report/free-certificates/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/free-certificates/index.html	(from https://www.classcentral.com/)
20:55:27	6083/6083	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2010:08:29%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=f880669c2a69683d851d6be4ee71652e	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificates7462.png	(from https://www.classcentral.com/)
20:55:27	93874/93874	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2013:08:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-free-certificates.png?auto=format&h=420&ixlib=php-3.3.1&s=bc50a602c38dbf30802649312c6a4474	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-free-certificatesbc95.png	(from https://www.classcentral.com/)
20:55:28	6773/6773	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2009:33:47%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&blur=200&h=420&ixlib=php-3.3.1&px=16&s=0d0859ee6dce9cd586fcc06d2e5d34ec	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsa0be.png	(from https://www.classcentral.com/)
20:55:28	29596/29596	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Mar%202023%2013:06:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fcollections%2Fcollection-google-certs.png?auto=format&h=420&ixlib=php-3.3.1&s=ac4c48d612e7961d7335e87451e52ac4	D:/Thomas/CodingStars/Calss%204/ccweb.imgix.net/https_/www.classcentral.com/images/collections/collection-google-certsc6f1.png	(from https://www.classcentral.com/)
20:55:28	187985/187985	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2020:05:29%20GMT	https://www.classcentral.com/report/free-google-certifications/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/free-google-certifications/index.html	(from https://www.classcentral.com/)
20:55:29	839138/839138	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:29%20GMT	https://www.classcentral.com/starting-this-month	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/starting-this-month.html	(from https://www.classcentral.com/)
20:55:29	378/378	---MC-	302	error ('Found')	text/html	date:Thu,%2009%20Mar%202023%2001:55:29%20GMT	https://www.classcentral.com/new-online-courses	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/new-online-courses	(from https://www.classcentral.com/)
20:55:30	773656/773656	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:30%20GMT	https://www.classcentral.com/new-online-courses/february-2023	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/new-online-courses/february-2023.html	(from https://www.classcentral.com/)
20:55:30	486/486	---MC-	302	error ('Found')	text/html	date:Thu,%2009%20Mar%202023%2001:55:30%20GMT	https://www.classcentral.com/most-popular-courses	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/most-popular-courses	(from https://www.classcentral.com/)
20:55:31	140715/140715	---MCZ	200	added ('OK')	text/html	date:Wed,%2008%20Mar%202023%2013:05:56%20GMT	https://www.classcentral.com/report/most-popular-march-2023/	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/report/most-popular-march-2023/index.html	(from https://www.classcentral.com/)
20:55:32	846009/846009	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:31%20GMT	https://www.classcentral.com/subject/ai	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/ai.html	(from https://www.classcentral.com/)
20:55:33	827668/827668	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:32%20GMT	https://www.classcentral.com/subject/algorithms-and-data-structures	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/algorithms-and-data-structures.html	(from https://www.classcentral.com/)
20:55:33	773281/773281	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:32%20GMT	https://www.classcentral.com/subject/internet-of-things	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/internet-of-things.html	(from https://www.classcentral.com/)
20:55:33	7804/7804	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:33%20GMT	https://www.classcentral.com/subject/information-technology	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/information-technology	(from https://www.classcentral.com/)
20:55:33	7791/7791	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:33%20GMT	https://www.classcentral.com/subject/computer-networking	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/computer-networking	(from https://www.classcentral.com/)
20:55:34	7991/7991	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:34%20GMT	https://www.classcentral.com/subject/machine-learning	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/machine-learning.58.delayed	(from https://www.classcentral.com/)
20:55:34	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:34%20GMT	https://www.classcentral.com/subject/devops	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/devops.59.delayed	(from https://www.classcentral.com/)
20:55:35	7936/7936	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:35%20GMT	https://www.classcentral.com/subject/deep-learning	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/deep-learning.5a.delayed	(from https://www.classcentral.com/)
20:55:35	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:35%20GMT	https://www.classcentral.com/subject/cryptography	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/cryptography.5b.delayed	(from https://www.classcentral.com/)
20:55:36	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:35%20GMT	https://www.classcentral.com/subject/quantum-computing	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/quantum-computing.5c.delayed	(from https://www.classcentral.com/)
20:55:36	7872/7872	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:36%20GMT	https://www.classcentral.com/subject/hci	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/hci.5d.delayed	(from https://www.classcentral.com/)
20:55:36	8003/8003	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:36%20GMT	https://www.classcentral.com/subject/distributed-systems	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/distributed-systems.5e.delayed	(from https://www.classcentral.com/)
20:55:37	7944/7944	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:37%20GMT	https://www.classcentral.com/subject/blockchain	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/blockchain.5f.delayed	(from https://www.classcentral.com/)
20:55:37	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:37%20GMT	https://www.classcentral.com/subject/operating-systems	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/operating-systems.60.delayed	(from https://www.classcentral.com/)
20:55:38	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:38%20GMT	https://www.classcentral.com/subject/computer-graphics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/computer-graphics.61.delayed	(from https://www.classcentral.com/)
20:55:38	8038/8038	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:38%20GMT	https://www.classcentral.com/subject/nutrition-and-wellness	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/nutrition-and-wellness.62.delayed	(from https://www.classcentral.com/)
20:55:39	8014/8014	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:39%20GMT	https://www.classcentral.com/subject/disease-and-disorders	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/disease-and-disorders.63.delayed	(from https://www.classcentral.com/)
20:55:39	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:39%20GMT	https://www.classcentral.com/subject/public-health	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/public-health.64.delayed	(from https://www.classcentral.com/)
20:55:41	792089/792089	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:40%20GMT	https://www.classcentral.com/subject/health-care	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/health-care.html	(from https://www.classcentral.com/)
20:55:41	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:41%20GMT	https://www.classcentral.com/subject/nursing	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/nursing.66.delayed	(from https://www.classcentral.com/)
20:55:41	7696/7696	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:41%20GMT	https://www.classcentral.com/subject/anatomy	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/anatomy	(from https://www.classcentral.com/)
20:55:42	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:42%20GMT	https://www.classcentral.com/subject/veterinary-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/veterinary-science.68.delayed	(from https://www.classcentral.com/)
20:55:42	7894/7894	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:42%20GMT	https://www.classcentral.com/subject/cme	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/cme.69.delayed	(from https://www.classcentral.com/)
20:55:43	7944/7944	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:43%20GMT	https://www.classcentral.com/subject/statistics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/statistics.6a.delayed	(from https://www.classcentral.com/)
20:55:44	754365/754365	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:44%20GMT	https://www.classcentral.com/subject/foundations-of-mathematics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/foundations-of-mathematics.html	(from https://www.classcentral.com/)
20:55:45	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:45%20GMT	https://www.classcentral.com/subject/calculus	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/calculus.6c.delayed	(from https://www.classcentral.com/)
20:55:45	7794/7794	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:45%20GMT	https://www.classcentral.com/subject/discrete-mathematics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/discrete-mathematics	(from https://www.classcentral.com/)
20:55:45	7954/7954	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:45%20GMT	https://www.classcentral.com/subject/trigonometry	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/trigonometry.6e.delayed	(from https://www.classcentral.com/)
20:55:46	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:46%20GMT	https://www.classcentral.com/subject/geometry	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/geometry.6f.delayed	(from https://www.classcentral.com/)
20:55:46	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:46%20GMT	https://www.classcentral.com/subject/algebra	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/algebra.70.delayed	(from https://www.classcentral.com/)
20:55:48	747486/747486	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:47%20GMT	https://www.classcentral.com/subject/precalculus	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/precalculus.html	(from https://www.classcentral.com/)
20:55:48	7957/7957	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:48%20GMT	https://www.classcentral.com/subject/number-theory	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/number-theory.72.delayed	(from https://www.classcentral.com/)
20:55:48	7744/7744	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:48%20GMT	https://www.classcentral.com/subject/combinatorics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/combinatorics	(from https://www.classcentral.com/)
20:55:49	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:49%20GMT	https://www.classcentral.com/subject/mathematical-logic	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/mathematical-logic.74.delayed	(from https://www.classcentral.com/)
20:55:49	7979/7979	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:49%20GMT	https://www.classcentral.com/subject/linear-programming	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/linear-programming.75.delayed	(from https://www.classcentral.com/)
20:55:51	796195/796195	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:50%20GMT	https://www.classcentral.com/subject/management-and-leadership	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/management-and-leadership.html	(from https://www.classcentral.com/)
20:55:51	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:51%20GMT	https://www.classcentral.com/subject/finance	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/finance.77.delayed	(from https://www.classcentral.com/)
20:55:51	7778/7778	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:51%20GMT	https://www.classcentral.com/subject/entrepreneurship	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/entrepreneurship	(from https://www.classcentral.com/)
20:55:52	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:52%20GMT	https://www.classcentral.com/subject/marketing	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/marketing.79.delayed	(from https://www.classcentral.com/)
20:55:52	8006/8006	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:52%20GMT	https://www.classcentral.com/subject/strategic-management	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/strategic-management.7a.delayed	(from https://www.classcentral.com/)
20:55:53	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:53%20GMT	https://www.classcentral.com/subject/industry-specific	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/industry-specific.7b.delayed	(from https://www.classcentral.com/)
20:55:54	774976/774976	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:54%20GMT	https://www.classcentral.com/subject/business-intelligence	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/business-intelligence.html	(from https://www.classcentral.com/)
20:55:55	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:55%20GMT	https://www.classcentral.com/subject/accounting	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/accounting.7d.delayed	(from https://www.classcentral.com/)
20:55:55	7775/7775	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:55%20GMT	https://www.classcentral.com/subject/human-resources	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/human-resources	(from https://www.classcentral.com/)
20:55:55	7980/7980	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:55%20GMT	https://www.classcentral.com/subject/project-management	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/project-management.7f.delayed	(from https://www.classcentral.com/)
20:55:56	7878/7878	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:56%20GMT	https://www.classcentral.com/subject/sales	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/sales.80.delayed	(from https://www.classcentral.com/)
20:55:56	7946/7946	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:56%20GMT	https://www.classcentral.com/subject/design-thinking	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/design-thinking.81.delayed	(from https://www.classcentral.com/)
20:55:58	779432/779432	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:55:57%20GMT	https://www.classcentral.com/subject/business-software	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/business-software.html	(from https://www.classcentral.com/)
20:55:58	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:58%20GMT	https://www.classcentral.com/subject/risk-management	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/risk-management.83.delayed	(from https://www.classcentral.com/)
20:55:58	7680/7680	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:58%20GMT	https://www.classcentral.com/subject/csr	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/csr	(from https://www.classcentral.com/)
20:55:59	7970/7970	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:59%20GMT	https://www.classcentral.com/subject/customer-service	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/customer-service.85.delayed	(from https://www.classcentral.com/)
20:55:59	7920/7920	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:59%20GMT	https://www.classcentral.com/subject/nonprofit	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/nonprofit.86.delayed	(from https://www.classcentral.com/)
20:56:00	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:55:59%20GMT	https://www.classcentral.com/subject/innovation	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/innovation.87.delayed	(from https://www.classcentral.com/)
20:56:01	749165/749165	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:01%20GMT	https://www.classcentral.com/subject/operations-management	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/operations-management.html	(from https://www.classcentral.com/)
20:56:02	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:01%20GMT	https://www.classcentral.com/subject/history	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/history.89.delayed	(from https://www.classcentral.com/)
20:56:02	7731/7731	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:02%20GMT	https://www.classcentral.com/subject/literature	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/literature	(from https://www.classcentral.com/)
20:56:02	7994/7994	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:02%20GMT	https://www.classcentral.com/subject/language-learning	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/language-learning.8b.delayed	(from https://www.classcentral.com/)
20:56:03	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:03%20GMT	https://www.classcentral.com/subject/grammar-writing	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/grammar-writing.8c.delayed	(from https://www.classcentral.com/)
20:56:04	797440/797440	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:04%20GMT	https://www.classcentral.com/subject/philosophy	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/philosophy.html	(from https://www.classcentral.com/)
20:56:05	7913/7913	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:04%20GMT	https://www.classcentral.com/subject/religion	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/religion.8e.delayed	(from https://www.classcentral.com/)
20:56:05	7659/7659	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:05%20GMT	https://www.classcentral.com/subject/esl	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/esl	(from https://www.classcentral.com/)
20:56:05	7931/7931	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:05%20GMT	https://www.classcentral.com/subject/culture	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/culture.90.delayed	(from https://www.classcentral.com/)
20:56:06	7885/7885	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:06%20GMT	https://www.classcentral.com/subject/sports	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/sports.91.delayed	(from https://www.classcentral.com/)
20:56:06	7923/7923	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:06%20GMT	https://www.classcentral.com/subject/journalism	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/journalism.92.delayed	(from https://www.classcentral.com/)
20:56:08	765541/765541	---MCZ	200	added ('OK')	text/html	date:Thu,%2009%20Mar%202023%2001:56:07%20GMT	https://www.classcentral.com/subject/ethics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/ethics.html	(from https://www.classcentral.com/)
20:56:08	7904/7904	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:08%20GMT	https://www.classcentral.com/subject/linguistics	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/linguistics.94.delayed	(from https://www.classcentral.com/)
20:56:08	7683/7683	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:08%20GMT	https://www.classcentral.com/subject/food	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/food	(from https://www.classcentral.com/)
20:56:09	7967/7967	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:09%20GMT	https://www.classcentral.com/subject/library-science	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/library-science.96.delayed	(from https://www.classcentral.com/)
20:56:09	7910/7910	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:09%20GMT	https://www.classcentral.com/subject/reading	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/reading.97.delayed	(from https://www.classcentral.com/)
20:56:10	7973/7973	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Thu,%2009%20Mar%202023%2001:56:10%20GMT	https://www.classcentral.com/subject/crisis-management	D:/Thomas/CodingStars/Calss%204/www.classcentral.com/subject/crisis-management.98.delayed	(from https://www.classcentral.com/)
